"Grid_ID","Longitude","Latitude","Species_N_All","Species_N_Inf","MDT","So_Pi","Df_Pi","Co_Pi","Sk_Pi","Um_Pi","Ra_Pi","Cp_Pi","Pa_Pi","Ck_Pi","Determinate","Indeterminate","H","Indeterminate_adj","Determinate_adj","H_Rank"
949,93.46348566,37.24019925,29,26,7.053010935,0.115384615,0.038461538,0.076923077,0.076923077,0.038461538,0.230769231,0.384615385,0.038461538,0,0.153846153,0.846153847,1.72560294502816,0.756261699159184,0.243738300840816,0.103669724770642
950,81.57891672,40.63303567,45,41,7.544542523,0.097560976,0.12195122,0.073170732,0.12195122,0.048780488,0.243902439,0.219512195,0.024390244,0.048780488,0.219512196,0.780487804,1.99384391650769,0.736580501456892,0.263419498543108,0.546788990825688
951,92.13045339,28.03122446,1380,1169,8.564842754,0.150556031,0.152266895,0.059024808,0.081266039,0.112917023,0.20188195,0.152266895,0.076133447,0.013686912,0.302822926,0.697177074,2.0533513554621,0.696570958290745,0.303429041709255,0.844036697247706
952,103.606254,26.56068951,969,833,9.047829725,0.138055222,0.210084034,0.046818727,0.084033613,0.118847539,0.213685474,0.109243697,0.074429772,0.004801921,0.348139256,0.651860744,1.99638013223197,0.652455148919513,0.347544851080487,0.559633027522936
953,92.92195282,34.47414821,131,119,6.451003842,0.134453782,0.067226891,0.109243697,0.218487395,0.042016807,0.168067227,0.168067227,0.084033613,0.008403361,0.201680673,0.798319327,2.00639966908405,0.774497789933114,0.225502210066886,0.605504587155963
954,85.94335579,38.76243482,10,8,4.210976346,0.125,0,0.125,0,0.125,0.25,0.25,0.125,0,0.125,0.875,1.73286795139986,0.716944722967294,0.283055277032706,0.106880733944954
955,95.7359649,37.5135505,46,42,5.591954905,0.166666667,0.047619048,0.071428571,0.285714286,0.023809524,0.095238095,0.142857143,0.166666667,0,0.214285715,0.785714285,1.87958658664699,0.740382485697454,0.259617514302546,0.191743119266055
956,112.7435409,28.50343219,1146,1010,8.261857806,0.11980198,0.198019802,0.046534653,0.113861386,0.081188119,0.206930693,0.117821782,0.108910891,0.006930693,0.317821782,0.682178218,2.02278778116229,0.681873723951818,0.318126276048182,0.685321100917431
957,88.82403552,32.92506634,26,25,10.18060401,0.12,0.12,0.04,0,0.04,0.28,0.16,0.24,0,0.24,0.76,1.75852466345845,0.713347874703364,0.286652125296636,0.115596330275229
958,116.1493744,32.83178886,36,35,9.797999122,0.228571429,0.371428571,0.057142857,0.085714286,0.057142857,0.057142857,0.085714286,0.057142857,0,0.6,0.4,1.7805844855536,0.518541281933796,0.481458718066204,0.130275229357798
959,89.70641102,29.44438905,241,210,7.085292159,0.142857143,0.142857143,0.066666667,0.138095238,0.061904762,0.180952381,0.133333333,0.10952381,0.023809524,0.285714286,0.714285714,2.09135456521787,0.709262669459837,0.290737330540163,0.981651376146789
960,90.54037629,39.53231135,81,76,5.797527091,0.105263158,0.039473684,0.052631579,0.144736842,0.065789474,0.223684211,0.236842105,0.131578947,0,0.144736842,0.855263158,1.92128921355391,0.806481265288194,0.193518734711806,0.264678899082569
961,116.7446697,49.51672484,108,96,8.285535776,0.104166667,0.15625,0.041666667,0.083333333,0.114583333,0.1875,0.197916667,0.09375,0.020833333,0.260416667,0.739583333,2.05042621672384,0.72431679770977,0.27568320229023,0.831651376146789
962,108.5601527,32.09121179,3046,2644,9.107978865,0.116490166,0.220877458,0.061270802,0.087367625,0.106656581,0.198184569,0.100983359,0.094931921,0.013237519,0.337367624,0.662632376,2.03986563614326,0.662713781122989,0.337286218877011,0.786238532110092
963,118.1354869,30.93173522,861,748,8.501944923,0.106951872,0.203208556,0.04144385,0.114973262,0.089572193,0.21657754,0.10828877,0.109625668,0.009358289,0.310160428,0.689839572,2.01774096864168,0.689162549632447,0.310837450367553,0.654128440366972
964,89.49268423,30.31717017,50,49,9.560224644,0.163265306,0.081632653,0.102040816,0.020408163,0.020408163,0.204081633,0.163265306,0.244897959,0,0.244897959,0.755102041,1.85695983883431,0.724879027208726,0.275120972791274,0.176146788990826
965,104.3847369,30.1865594,299,266,7.414806635,0.146616541,0.157894737,0.030075188,0.093984962,0.086466165,0.236842105,0.131578947,0.109022556,0.007518797,0.304511278,0.695488722,1.99861898915065,0.69317349511521,0.30682650488479,0.572477064220184
966,90.45179941,28.15456994,24,22,5.644615417,0.090909091,0.045454545,0.045454545,0,0.181818182,0.227272727,0.318181818,0.045454545,0.045454545,0.136363636,0.863636364,1.79104097641949,0.756769904754631,0.243230095245369,0.135779816513761
967,112.1690221,43.57158435,223,208,7.547480974,0.149038462,0.139423077,0.028846154,0.139423077,0.096153846,0.168269231,0.163461538,0.105769231,0.009615385,0.288461539,0.711538461,2.03876581229067,0.70679130347426,0.29320869652574,0.773394495412844
968,107.6620671,25.82001777,1894,1613,9.420991076,0.146931184,0.250464972,0.060136392,0.080595164,0.099814011,0.185988841,0.052076875,0.119652821,0.00433974,0.397396156,0.602603844,1.97495316123355,0.60373493992359,0.39626506007641,0.447706422018349
969,108.6341432,27.63298021,2121,1821,9.375893399,0.123558484,0.244920373,0.05601318,0.080724876,0.114772103,0.192202087,0.081274025,0.099395936,0.007138935,0.368478857,0.631521143,2.00171008369445,0.632098066167522,0.367901933832478,0.584403669724771
970,113.9369013,32.03534752,705,615,7.824147436,0.097560976,0.235772358,0.053658537,0.102439024,0.076422764,0.177235772,0.112195122,0.139837398,0.004878049,0.333333334,0.666666666,2.00775850734245,0.666833853052991,0.333166146947009,0.612844036697248
971,100.956402,32.6501964,637,549,6.900979805,0.112932605,0.12568306,0.030965392,0.10564663,0.143897996,0.193078324,0.173041894,0.098360656,0.016393443,0.238615665,0.761384335,2.04759682037852,0.757086172195732,0.242913827804268,0.821100917431193
972,95.80354743,42.84276335,16,14,8.124307044,0.071428571,0.214285714,0,0,0.142857143,0.285714286,0.214285714,0.071428571,0,0.285714285,0.714285715,1.67311836113687,0.685415683331515,0.314584316668485,0.0834862385321101
973,117.0774811,30.99983586,687,591,8.450255044,0.115059222,0.214890017,0.055837563,0.104906937,0.094754653,0.230118443,0.091370558,0.087986464,0.005076142,0.329949239,0.670050761,1.99753213538904,0.670075098537273,0.329924901462727,0.56605504587156
974,130.1027266,44.87673723,391,337,7.414644298,0.109792285,0.192878338,0.041543027,0.065281899,0.09495549,0.246290801,0.130563798,0.080118694,0.038575668,0.302670623,0.697329377,2.03256817705163,0.695327529443821,0.304672470556179,0.740366972477064
975,78.18126059,35.20694214,30,25,7.691972414,0.08,0.04,0.08,0.12,0,0.4,0.16,0.08,0.04,0.12,0.88,1.77784589191684,0.770725988744959,0.229274011255041,0.128440366972477
976,102.7480445,24.70094712,3639,3148,8.677623881,0.127700127,0.209021601,0.051143583,0.101016518,0.081639136,0.220139771,0.102287166,0.096251588,0.010800508,0.336721728,0.663278272,2.01877982827225,0.663341205932629,0.336658794067371,0.661467889908257
977,118.6474039,46.04071133,18,17,5.969331712,0.117647059,0.117647059,0,0.176470588,0.117647059,0.235294118,0.117647059,0.058823529,0.058823529,0.235294118,0.764705882,1.98696676951477,0.706726700404165,0.293273299595835,0.509174311926605
978,84.80956001,38.54521922,11,9,3.804166774,0.111111111,0,0,0,0.111111111,0.222222222,0.444444444,0.111111111,0,0.111111111,0.888888889,1.42706104295366,0.724745667589049,0.275254332410951,0.0486238532110092
979,88.23000911,39.16733077,208,184,6.646130529,0.108695652,0.081521739,0.065217391,0.125,0.032608696,0.233695652,0.201086957,0.135869565,0.016304348,0.190217391,0.809782609,1.99578085426311,0.79180923291413,0.20819076708587,0.558715596330275
980,119.6247686,50.49682406,106,89,8.555199918,0.101123596,0.157303371,0.033707865,0.157303371,0.112359551,0.179775281,0.191011236,0.04494382,0.02247191,0.258426967,0.741573033,2.02293038778817,0.72492063919915,0.27507936080085,0.687155963302752
981,87.70554456,40.89521007,7,6,8.140590055,0,0.166666667,0,0.333333333,0,0.5,0,0,0,0.166666667,0.833333333,1.0114042649384,0.69993661387047,0.30006338612953,0.013302752293578
982,120.2664162,52.82463676,104,87,8.542864363,0.103448276,0.16091954,0.034482759,0.137931034,0.114942529,0.183908046,0.195402299,0.045977011,0.022988506,0.264367816,0.735632184,2.02544938795481,0.720106710133288,0.279893289866712,0.696788990825688
983,85.68657311,28.69488339,1584,1344,8.83230291,0.132440476,0.155505952,0.04985119,0.113095238,0.09077381,0.215029762,0.148065476,0.087053571,0.008184524,0.287946428,0.712053572,2.03610171501773,0.711228806451059,0.288771193548941,0.759633027522936
984,91.16366166,32.41081496,303,263,7.832024429,0.152091255,0.129277567,0.068441065,0.125475285,0.072243346,0.174904943,0.190114068,0.087452471,0,0.281368822,0.718631178,2.01838125950573,0.714116794321996,0.285883205678004,0.657798165137615
985,84.83693793,28.78385277,324,280,8.864319822,0.135714286,0.132142857,0.025,0.078571429,0.075,0.25,0.228571429,0.064285714,0.010714286,0.267857143,0.732142857,1.93379951242286,0.726678480896884,0.273321519103116,0.306422018348624
986,120.8008924,22.02263154,206,176,12.69527989,0.113636364,0.232954545,0.045454545,0.090909091,0.051136364,0.289772727,0.073863636,0.096590909,0.005681818,0.346590909,0.653409091,1.90357973762217,0.655716746869725,0.344283253130275,0.219266055045872
987,85.35184952,44.14320808,759,664,8.650059242,0.115963855,0.147590361,0.055722892,0.15813253,0.057228916,0.179216867,0.182228916,0.087349398,0.016566265,0.263554216,0.736445784,2.0476996226585,0.733846965367416,0.266153034632584,0.823853211009174
988,117.2319992,32.7720407,395,331,7.981983984,0.114803625,0.229607251,0.045317221,0.114803625,0.120845921,0.190332326,0.114803625,0.066465257,0.003021148,0.344410876,0.655589124,1.99239961633983,0.656732431375848,0.343267568624152,0.536697247706422
989,103.986404,22.50171603,201,171,12.67587309,0.157894737,0.356725146,0.029239766,0.076023392,0.046783626,0.187134503,0.011695906,0.134502924,0,0.514619883,0.485380117,1.7370777379816,0.510867396864184,0.489132603135816,0.108256880733945
990,92.45435136,41.60237456,17,15,8.32467781,0.066666667,0.2,0,0,0.133333333,0.266666667,0.2,0.133333333,0,0.266666667,0.733333333,1.71408754118701,0.692855347674048,0.307144652325952,0.1
991,88.11104595,35.52060225,28,27,8.724531669,0.111111111,0.111111111,0.037037037,0,0.074074074,0.259259259,0.222222222,0.185185185,0,0.222222222,0.777777778,1.79964851283229,0.723908931366082,0.276091068633918,0.144036697247706
992,120.539039,41.43395948,165,138,6.880007426,0.152173913,0.173913043,0.028985507,0.137681159,0.079710145,0.202898551,0.101449275,0.108695652,0.014492754,0.326086956,0.673913044,2.02631016680307,0.673366509138402,0.326633490861598,0.701834862385321
993,96.64934886,28.11119709,367,322,10.52994937,0.149068323,0.155279503,0.046583851,0.046583851,0.102484472,0.248447205,0.142857143,0.077639752,0.031055901,0.304347826,0.695652174,2.02230795765343,0.693695373762115,0.306304626237885,0.68256880733945
994,88.97268742,36.57460622,80,75,5.685731554,0.106666667,0.04,0.053333333,0.146666667,0.066666667,0.213333333,0.24,0.133333333,0,0.146666667,0.853333333,1.9266274958641,0.804589304079988,0.195410695920012,0.284403669724771
995,108.966082,18.70643139,1648,1400,11.39222807,0.126428571,0.288571429,0.024285714,0.113571429,0.065714286,0.207142857,0.047142857,0.127142857,0,0.415,0.585,1.86869405706275,0.586636418922774,0.413363581077226,0.184403669724771
996,107.3805855,42.32390759,35,32,11.47244637,0.15625,0.15625,0.03125,0.125,0.0625,0.34375,0.125,0,0,0.3125,0.6875,1.74861476607466,0.679723117460758,0.320276882539242,0.111926605504587
997,86.81175157,39.83127409,90,82,5.567448608,0.109756098,0.036585366,0.048780488,0.134146341,0.073170732,0.219512195,0.243902439,0.134146341,0,0.146341464,0.853658536,1.91816284022786,0.807955509052449,0.192044490947551,0.254128440366972
998,83.16501762,29.98838667,48,45,8.324626657,0.2,0.022222222,0.022222222,0.177777778,0.022222222,0.155555556,0.2,0.2,0,0.222222222,0.777777778,1.81595211144551,0.737323093008748,0.262676906991252,0.14954128440367
999,85.39619576,33.18053083,18,18,5.274812676,0.111111111,0,0.055555556,0.055555556,0.111111111,0.166666667,0.222222222,0.277777778,0,0.111111111,0.888888889,1.79810550425288,0.757367890095099,0.242632109904901,0.141743119266055
1000,114.9568699,31.1076067,1011,877,8.171931107,0.127708096,0.218928164,0.049030787,0.09350057,0.083238312,0.216647662,0.100342075,0.104903079,0.005701254,0.34663626,0.65336374,1.9997805831707,0.653883873316568,0.346116126683432,0.577064220183486
1001,104.9539801,38.2014492,1077,872,7.049598691,0.220183486,0.201834862,0.025229358,0.098623853,0.106651376,0.232798165,0.047018349,0.060779817,0.006880734,0.422018348,0.577981652,1.90374109334905,0.580791807079599,0.419208192920401,0.221100917431193
1002,114.0005083,44.91371154,8,8,2.137494793,0.25,0,0,0.375,0,0,0.125,0.25,0,0.25,0.75,1.32088834314932,0.688603862625206,0.311396137374794,0.0371559633027523
1003,122.6713265,46.64457039,268,235,7.371098105,0.110638298,0.217021277,0.029787234,0.114893617,0.055319149,0.242553191,0.110638298,0.114893617,0.004255319,0.327659575,0.672340425,1.94750486283623,0.672159608658112,0.327840391341888,0.354128440366972
1004,118.2232407,31.81782443,677,590,8.999285764,0.13559322,0.213559322,0.047457627,0.101694915,0.079661017,0.213559322,0.098305085,0.101694915,0.008474576,0.349152542,0.650847458,2.00988852394825,0.651720644545292,0.348279355454708,0.623853211009174
1005,123.1911561,49.33129527,79,70,9.608538984,0.057142857,0.157142857,0.028571429,0.142857143,0.1,0.2,0.214285714,0.085714286,0.014285714,0.214285714,0.785714286,1.98744303899398,0.753429654237577,0.246570345762423,0.512844036697248
1006,106.7990309,23.138507,2119,1790,9.969562142,0.129050279,0.259217877,0.041340782,0.110055866,0.087709497,0.206703911,0.064804469,0.1,0.001117318,0.388268156,0.611731844,1.94328464150665,0.612615725433625,0.387384274566375,0.335779816513761
1007,113.1715001,40.03157006,526,474,6.918699647,0.101265823,0.194092827,0.040084388,0.101265823,0.073839662,0.227848101,0.132911392,0.109704641,0.018987342,0.29535865,0.70464135,2.02629440153365,0.702788614909648,0.297211385090352,0.700917431192661
1008,110.7194003,32.98525503,524,449,9.09728688,0.126948775,0.265033408,0.075723831,0.093541203,0.064587973,0.198218263,0.102449889,0.071269488,0.002227171,0.391982183,0.608017817,1.96401783355741,0.61160306834844,0.38839693165156,0.411009174311927
1009,91.36516579,31.53831693,109,98,7.256232758,0.091836735,0.12244898,0.051020408,0.163265306,0.071428571,0.193877551,0.193877551,0.112244898,0,0.214285715,0.785714285,1.99425920942201,0.760644974818303,0.239355025181697,0.548623853211009
1010,81.77365633,36.9868376,165,142,8.152552763,0.154929577,0.126760563,0.042253521,0.133802817,0.028169014,0.253521127,0.169014085,0.077464789,0.014084507,0.28169014,0.71830986,1.96066637719135,0.710620510089353,0.289379489910647,0.4
1011,120.1428603,52.67469571,105,87,8.536893122,0.103448276,0.16091954,0.034482759,0.137931034,0.114942529,0.183908046,0.195402299,0.045977011,0.022988506,0.264367816,0.735632184,2.02544938795481,0.720106710133288,0.279893289866712,0.696788990825688
1012,106.6629548,25.79428255,1321,1111,9.860875,0.139513951,0.251125113,0.04320432,0.105310531,0.080108011,0.214221422,0.061206121,0.099909991,0.00540054,0.390639064,0.609360936,1.95617063208223,0.610828893706845,0.389171106293155,0.381651376146789
1013,86.42211056,29.7283105,37,32,6.596955591,0.0625,0.0625,0,0.21875,0.0625,0.125,0.28125,0.1875,0,0.125,0.875,1.78289185334283,0.780929593224943,0.219070406775057,0.13302752293578
1014,78.15464484,37.04059702,31,27,6.257274592,0.074074074,0.037037037,0.111111111,0.037037037,0,0.333333333,0.37037037,0.037037037,0,0.111111111,0.888888889,1.53720711164895,0.779173077048065,0.220826922951935,0.0614678899082569
1015,101.910576,22.85746012,765,651,9.846293961,0.132104455,0.256528418,0.02764977,0.101382488,0.070660522,0.224270353,0.076804916,0.110599078,0,0.388632873,0.611367127,1.91081698440587,0.613749924887144,0.386250075112856,0.229357798165138
1016,104.3246738,31.07537496,1000,886,9.122374054,0.115124153,0.187358916,0.058690745,0.082392777,0.115124153,0.208803612,0.094808126,0.11738149,0.020316027,0.302483069,0.697516931,2.06465100904333,0.696712844550361,0.303287155449639,0.899082568807339
1017,119.6851856,44.17795348,172,161,6.376682934,0.080745342,0.161490683,0.068322981,0.080745342,0.068322981,0.223602484,0.186335404,0.111801242,0.01863354,0.242236025,0.757763975,2.03470858051393,0.745133185028268,0.254866814971732,0.751376146788991
1018,124.7665279,40.48269932,32,28,11.93941028,0.285714286,0.178571429,0.035714286,0.071428571,0.142857143,0.214285714,0.035714286,0,0.035714286,0.464285715,0.535714285,1.81917770767101,0.602285704430922,0.397714295569078,0.154128440366972
1019,83.80493448,44.7804677,85,70,8.024165517,0.157142857,0.228571429,0.042857143,0.157142857,0.042857143,0.185714286,0.042857143,0.128571429,0.014285714,0.385714286,0.614285714,1.96103825695738,0.630080405887656,0.369919594112344,0.401834862385321
1020,80.95781366,30.4812937,458,402,7.819195651,0.154228856,0.109452736,0.059701493,0.149253731,0.064676617,0.15920398,0.186567164,0.111940299,0.004975124,0.263681592,0.736318408,2.03700585988185,0.732141580668602,0.267858419331398,0.765137614678899
1021,81.64297405,34.18986237,29,27,9.09122465,0.074074074,0.037037037,0.111111111,0.111111111,0.074074074,0.185185185,0.222222222,0.185185185,0,0.111111111,0.888888889,1.95475544305114,0.779173077048065,0.220826922951935,0.377981651376147
